Country Code,Port Location,Port Name,Port Authority,Address,Phone,Fax,800 Number,Email,Web Site,Latitude,Longitude,UN/LOCODE,Port Type,Port Size,Country
ESP,El Puerto De Santa Maria,Port of El Puerto De Santa Maria,Autoridad Portuaria de la Bahia de Cadiz (APBC),"Pza. de Espana, 17
Cadiz, Cadiz 11006
Spain",+34 956-240400,+34 956-240476,,cadiz@puertocadiz.com,www.puertocadiz.com,"36° 35' 10"" N","6° 13' 54"" W",ESPSM,Seaport,Medium,
ESP,Escombreras,Puerto de Escombreras,Autoridad Portuaria de Cartagena,"Plaza Heroes de Cavite
Cartagena, Murcia 30201
Spain",+34 968 325800,+34 968 325815,www.apc.es,cartagena@apc.es,,"37° 34' 4"" N","0° 57' 52"" W",ESESC,Seaport,Medium,
ESP,Gijon,Port of Gijon,Autoridad Portuaria de Gijon,"Claudio Alvargonzalez 32
Gijon 33201
Spain",34 985 179600,34 985 359917,,informacion@puertogijon.es,www.puertogijon.es,"43° 33' 56"" N","5° 41' 31"" W",ESGIJ,Seaport,Medium,
ESP,Huelva,Port of Huelva,Autoridad Portuaria de Huelva,"Avda. Real Sociedad
Colombina Onubense, s/n
Huelva 21001
Spain",34 900 213 100,34 959 493 137,,sac@puertohuelva.com,www.puertohuelva.com,"37° 10' 39"" N","6° 55' 21"" W",ESHUV,Seaport,Medium,
ESP,Las Palmas,Port of Las Palmas,Autoridad Portuaria de Las Palmas,"Tomas Quevedo Ramírez, s/n Edif. A.P.L.P.
Las Palmas de Gran Canaria
Las Palmas 35008
Spain",34 928300400,34 928300422,,info@palmasport.es,www.palmasport.es,"28° 8' 14"" N","15° 25' 6"" W",ESLPA,Seaport,Medium,
ESP,Malaga,Port of Malaga,Autoridad Portuaria de Malaga,"Muelle de Canovas, s/n
Malaga, Malaga 29001
Spain",34 952 125 000,34 952 125 002,,sac@puertomalaga.com,www.puertomalaga.com,"36° 42' 33"" N","4° 25' 9"" W",ESAGP,Seaport,Medium,
ESP,Marin,Puerto de Marin,Port Authority of Marin y Ria de Pontevedra,"Avenida de las Corbaceiras s/n
Pontevedra 36002
Spain",34 986 85 52 00,34 986 84 01 93,,sac@marin.portel.es,www.apmarin.com,"42° 23' 59"" N","8° 41' 48"" W",ESMAR,Seaport,Medium,
ESP,Melilla,Port of Melilla,Autoridad Portuaria de Melilla,"Avda de la Marina Espanola 4
Melilla 29804
Spain",34 95 267 3600,34 95 267 4838,,,www.puertodemelilla.es,"35° 16' 48"" N","2° 55' 35"" W",ESMLN,Seaport,Medium,
ESP,Palma,Port of Palma,Port Authority of the Balearic Islands,"Moll Vell, 3
Palma 07012
Spain",971 228 150,971 726 948,,portsdebalears@portsdebalears.com,www.portsdebalears.com,"39° 33' 28"" N","2° 37' 49"" E",,Seaport,Medium,
ESP,Palma de Mallorca,Port of Mallorca,Marina Port de Mallorca,"Paseo Marítimo 35 A
Palma de Mallorca 07014
Spain",34 971.739.030,34 971.221.621,,comercial@portdemallorca.com,www.portdemallorca.com,"39° 33' 4"" N","2° 37' 49"" E",ESPMI,Seaport,Medium,
ESP,Pasajes,Puerto de Pasajes,Pasaia Port Authority,"Edificio Transatlantico
Recinto portuario s/n. Apdo.56
Pasajes, Gipuzkoa 20110
Spain",+34 943 35 18 44,+34 943 35 25 80,,,www.pasaiaport.eus,"43° 19' 25"" N","1° 55' 4"" W",ESPAS,Seaport,Medium,
ESP,San Fernando,Naval Station of La Carraca,Armada Espanola,"San Fernando, Cadiz 11100
Spain",,,,,www.armada.mde.es,"36° 29' 42"" N","6° 10' 43"" W",,Seaport,Medium,
ESP,Santa Cruz de Tenerife,Puertos de Tenerife,Autoridad Portuaria de Santa Cruz de Tenerife,Spain,922 605465,922 605480,,presidencia@puertosdetenerife.org,www.puertosdetenerife.org,"28° 28' 29"" N","16° 13' 56"" W",ESSCT,Harbor,Medium,
ESP,Santander,Port of Santander,Autoridad Portuaria de Santander,"Edificio de Explotacion
Muelle de Maliano s/n
Santander, Cantabria 39009
Spain",34  942 20 36 00,34 942 20 36 33,,info@puertosantander.es,www.puertosantander.es,"43° 26' 32"" N","3° 48' 28"" W",ESSDR,Seaport,Medium,
ESP,Seville,Port of Seville,Port Authority of Seville,"Avenida de Moliní, 6 
Seville, Seville 41012
Spain",+34 954 24 73 00,+34 954 24 73 43,,sevilla@sevilla.portel.es,www.apsevilla.com,"37° 21' 7"" N","5° 59' 34"" W",ESSVQ,River Port,Medium,
ESP,Vigo,Port of Vigo,Autoridad Portuaria de Vigo,"Plaza de la Estrella n-1
Vigo, Pontevedra 36201
Spain",34 986 268 021,34 986 268 020,,apvigo@apvigo.es,www.apvigo.com,"42° 14' 33"" N","8° 43' 54"" W",ESVGO,Seaport,Medium,
ESP,Vilagarcia de Arousa,Porto de Villagarcia,Autoridad Portuaria de Villagarcia,"Muelle de Pasajeros, 1
Vilagarcia de Arousa, Pontevedra 36600
Spain",34 986 565 129,+34 986 565 800,,sac@portovilagarcia.com,www.portovilagarcia.com,"42° 35' 46"" N","8° 46' 41"" W",ESVIL,Seaport,Medium,
SDN,Port Sudan,Port Sudan,Sea Ports Corporation,"Port Sudan
Sudan",249-311-822061,249-183-779349,,,www.sudanports.gov.sd,"19° 36' 57"" N","37° 13' 28"" E",SDPZU,Seaport,Medium,
SUR,Paramaribo,Port of Paramaribo,NV Havenbeheer Suriname,"Van 't Hogerhuysstraat
Paramaribo
Suriname",597 40 2375,597 40 3691,,smeport@sr.net,,"5° 49' 12"" N","55° 8' 32"" W",SRPBM,River Port,Medium,
SWE,Gavle,Port of Gavle,,"Fredriksskans
Gavle 805 95
Sweden",46 26 17 88 43,46 26 14 09 79,,gavle.hamn@gavle.se,www.gavle.se,"60° 41' 4"" N","17° 11' 53"" E",SEGVX,Seaport,Medium,
SWE,Goteborg,Port of Goteborg,Port of Goteborg AB,"Port of Goteborg
Goteborg SE-403 38
Sweden",46 31 731 20 00,46 31 731 22 51,,info@portgot.se,,"57° 41' 21"" N","11° 52' 19"" E",SEGOT,Seaport,Medium,
SWE,Helsingborg,Port of Helsingborg,Helsingborg Hamn AB,"Box 821
Helsingborg 251 08
Sweden",46 0 42 10 63 00,46 0 42 28 22 99,,information@port.helsingborg.se,www.port.helsingborg.se,"56° 2' 0"" N","12° 41' 24"" E",SEHEL,Seaport,Medium,
SWE,Stockholm,Ports of Stockholm,Stockholms Hamn AB and the City of Stockholm,"Magasin 3, Frihamnen
P.O. Box 27314
Stockholm 102 54
Sweden",46 8 670 2600,46 8 665 0838,,info@stoports.com,www.stoports.com,"59° 20' 6"" N","18° 6' 53"" E",SESTO,Seaport,Medium,
SWE,Wallhamn,Port Wallhamn,Wallhamn AB,"Wallhamn SE-471 99
Sweden",46(0)304 67 99 51,46(0)304 66 08 89,,henrik.sundin@wallhamn.com,www.wallhamn.com,"58° 0' 32"" N","11° 42' 0"" E",SEWAL,Seaport,Medium,
SWE,Ahus,Port of Ahus,Ahus Hamn and Stuveri AB,"Krangatan 2
Ahus 296 32
Sweden",46 44-28 86 00,46 44-24 11 28,,info@ahushamn.se,www.ahushamn.se,"55° 55' 32"" N","14° 18' 31"" E",SEAHU,Seaport,Medium,
SWE,Falkenberg,Falkenbergs Terminal,Falkenbergs Terminal AB,"Box 144
Falkenberg 311 22
Sweden",46 346 55600,46 346 17266,,info@falkenbergs-terminal.se,www.falkenbergs-terminal.se,"56° 53' 22"" N","12° 28' 55"" E",SEFAG,Seaport,Medium,
SWE,Gavle,Port of Gavle,,"Fredriksskans
Gavle 805 95
Sweden",46 26 17 88 43,46 26 14 09 79,,gavle.hamn@gavle.se,www.gavle.se,"60° 41' 4"" N","17° 11' 53"" E",SEGVX,Seaport,Medium,
SWE,Goteborg,Port of Goteborg,Port of Goteborg AB,"Port of Goteborg
Goteborg SE-403 38
Sweden",46 31 731 20 00,46 31 731 22 51,,info@portgot.se,,"57° 41' 21"" N","11° 52' 19"" E",SEGOT,Seaport,Medium,
SWE,Helsingborg,Port of Helsingborg,Helsingborg Hamn AB,"Box 821
Helsingborg 251 08
Sweden",46 0 42 10 63 00,46 0 42 28 22 99,,information@port.helsingborg.se,www.port.helsingborg.se,"56° 2' 0"" N","12° 41' 24"" E",SEHEL,Seaport,Medium,
SWE,Kalmar,Port of Kalmar,Kalmar Port Administration,"Box 810
Kalmar 391 28
Sweden",46 480 45 14 50,46 480 45 14 58,,kalmar.hamn@kommun.kalmar.se,www.kalmar.se/kalmarhamn,"56° 39' 33"" N","16° 22' 14"" E",SEKLR,Seaport,Medium,
SWE,Karlskrona,Port of Karlskrona,,"Ostra Hamngatan 7B 371 83
Sweden",46 455-30 30 00,46 455-30 30 30,,tekniskaforvaltningen@karlskrona.se,www.karlskrona.se/hamn,"56° 9' 36"" N","15° 35' 15"" E",SEKAA,Harbor,Medium,
SWE,Norrkoping,Port of Norrkoping,Norrkopings Hamn Och Stuveri AB,"PO Box 6075
Norrkoping 600 06
Sweden",46 11 25 06 00,46 11 15 93 58,,info@norrkoping-port.se,www.norrkoping-port.se,"58° 36' 37"" N","16° 13' 51"" E",SENRK,Harbor,Medium,
SWE,Stockholm,Ports of Stockholm,Stockholms Hamn AB and the City of Stockholm,"Magasin 3, Frihamnen
P.O. Box 27314
Stockholm 102 54
Sweden",46 8 670 2600,46 8 665 0838,,info@stoports.com,www.stoports.com,"59° 20' 6"" N","18° 6' 53"" E",SESTO,Seaport,Medium,
SWE,Wallhamn,Port Wallhamn,Wallhamn AB,"Wallhamn SE-471 99
Sweden",46(0)304 67 99 51,46(0)304 66 08 89,,henrik.sundin@wallhamn.com,www.wallhamn.com,"58° 0' 32"" N","11° 42' 0"" E",SEWAL,Seaport,Medium,
CHE,Basel,Port of Basel,Rheinschifffahrtsdirektion Basel,"Hochbergerstrasse 160
Basel CH-4019
Switzerland",41 61 631 45 45,41 61 631 45 94,,rsd@portofbasel.ch,port-of-switzerland.ch,"47° 33' 44"" N","7° 36' 43"" E",,River Port,Medium,
SYR,Lattakia,Port of Lattakia,Lattakia Port General Company,"P.O.Box 220
Baghdad street
Lattakia
Syria",00963 41 476452,00963 41 475760,,,www.lattakiaport.gov.sy,"35° 31' 9"" N","35° 45' 50"" E",SYLTK,Seaport,Medium,
SYR,Tartous,Port of Tartous,Tartous Port Authority,"BP 86
Tartous
Syria",963 43 20562,963 43 315602,,ta-pco@mail.sy,www.tartousport.com/english,"34° 54' 21"" N","35° 51' 52"" E",,Seaport,Medium,
TWN,Hualien,Hualien Port,Hualien Harbor Bureau,Taiwan,,,,lly@mail.hlhb.gov.tw,www.hlhb.gov.tw,"23° 59' 14"" N","121° 38' 2"" E",TWHUN,Seaport,Medium,
TWN,Kaohsiung,Port of Kaohsiung,,"No. 62 Linhai 2nd Road. Gushan District
Kaohsiung
Taiwan",886-7-561-2311,,,,www.khb.gov.tw,"22° 33' 55"" N","120° 18' 40"" E",TWKHH,Seaport,Medium,
TWN,Mailiao,Mailiao Harbor,MaiLiao Harbor Company,Taiwan,05-681 5015,05-68 1213 5,,,www.moeaidb.gov.tw/iphw/mlharb/en/index.jsp,"23° 47' 19"" N","120° 11' 30"" E",,Seaport,Medium,
TWN,Taichung,Port of Taichung,,"No.2 ,Chung-Chi Rd., Sec. 3
Taichung County
Wu-Chi
Taiwan",886-4-26562611,886-4-26565720,,,www.tchb.gov.tw,"24° 15' 30"" N","120° 30' 22"" E",TWTXG,Seaport,Medium,
THA,Bangkok,Bangkok Modern Terminal,Chaiyaporn Group,"120 Suksawad Rd., Mu 2, Pak Khlong Bang Plakot
Phra Samut Chedi
Samutprakan 10290
Thailand",(662)4258999,(662) 4258786,,,www.bmt.co.th,"13° 36' 25"" N","100° 34' 14"" E",THBKK,Seaport,Medium,
THA,Bangkok,Port of Bangkok,Port Authority of Thiland,"Bangkok
Thailand",2249 7878,,,patonline@port.co.th,www.bkp.port.co.th,"13° 41' 45"" N","100° 35' 9"" E",THBKK,Seaport,Medium,
THA,Map Ta Phut,Port of Map Ta Phut,"Thai Prosperity Terminal Company, Ltd","199/2 M. 3
Map Ta Phut, Rayong 21150
Thailand",66 3868-3328,66 3868-3175,,,www.tptport.com,"12° 39' 33"" N","101° 8' 53"" E",,Seaport,Medium,
THA,Sattahip,Sattahip Comercial Port,Royal Thai Navy,"Sattahip Naval Base
2002/1 Moo.2 Plutaluang
Sattahip, Chonburi 20180
Thailand",66 38 431349,66 38 431261,,,scp.yod.net,"12° 37' 28"" N","100° 55' 11"" E",THSAT,Seaport,Medium,
TUN,Bizerte,Port of Bizerte,Office of Merchant Navy and Ports,"Administrative building-2060
La Goulette 3029
Tunisia",216 71 735 300,216 71 735 812,,ommp@ommp.nat.tn,www.ommp.nat.tn,"37° 15' 58"" N","9° 52' 32"" E",TNBIZ,Seaport,Medium,
TUN,Rades,Port of Rades,Office of Merchant Navy and Ports,"Administrative building-2060
La Goulette 3029
Tunisia",216 71 735 300,216 71 735 812,,ommp@ommp.nat.tn,www.ommp.nat.tn,"36° 48' 16"" N","10° 16' 9"" E",,Seaport,Medium,
TUN,Sfax,Port of Sfax,Office of Merchant Navy and Ports,"Administrative building-2060
La Goulette 3029
Tunisia",216 71 735 300,216 71 735 812,,ommp@ommp.nat.tn,www.ommp.nat.tn,"34° 43' 18"" N","10° 46' 3"" E",TNSFA,Seaport,Medium,
TUR,Aliaga,Port of Aliaga,Aliaga Liman Baskanligi,"Kultur Mahallesi
Fevzipasa Cad No 10
Aliaga
Turkey",90 232 616 1993,90 232 616 4106,,aliaga@denizcilik.gov.tr,www.aliagadenizcilik.gov.tr,"38° 49' 3"" N","26° 56' 57"" E",TRALI,Seaport,Medium,
TUR,Ambarli,Port of Ambarli,Altas Ambarli Liman Tesisleri Ticaret AS,"Ambarli Tesisleri
Angurya Ciftligi Mevkii   Yakuplu - B Cekmece
Ambarli 34900
Turkey",212 875 2800,212 875 2802,,altas@altasliman.com,www.altasliman.com,"40° 57' 54"" N","28° 41' 28"" E",,Seaport,Medium,
TUR,Gemlik,Port of Gemlik,Gemlik Port and Warehousing Administration Co. Inc.,"Kocacukur Mevkii
P.K. 101
Gemlik 16600
Turkey",224 524 88 31,224 524 88 30,,gemport@gemport.com.tr,www.gemport.com.tr,"40° 25' 4"" N","29° 7' 0"" E",TRGEM,Seaport,Medium,
TUR,Haydarpasa,Port of Haydarpasa,General Directorate of Turkish Sate Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Haydarpasa
Turkey",0216 337 99 88,0216 345 17 05,,haydarpasaliman@tcdd.gov.tr,www.tcdd.gov.tr,"41° 0' 3"" N","28° 57' 30"" E",TRHAY,Seaport,Medium,
TUR,Izmir,Port of Izmir,General Directorate of Turkish State Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Izmir
Turkey",232 463 16 00,232 463 22 48,,,www.tcdd.gov.tr,"38° 26' 38"" N","27° 9' 22"" E",,Seaport,Medium,
TUR,Mersin,Port of Mersin,General Directorate of Turkish State Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Mersin
Turkey",324 238 25 30,324 238 25 31,,mersinliman@tcdd.gov.tr,www.tcdd.gov.tr,"36° 47' 49"" N","34° 38' 41"" E",TRMER,Seaport,Medium,
TUR,Aliaga,Port of Aliaga,Aliaga Liman Baskanligi,"Kultur Mahallesi
Fevzipasa Cad No 10
Aliaga
Turkey",90 232 616 1993,90 232 616 4106,,aliaga@denizcilik.gov.tr,www.aliagadenizcilik.gov.tr,"38° 49' 3"" N","26° 56' 57"" E",TRALI,Seaport,Medium,
TUR,Ambarli,Port of Ambarli,Altas Ambarli Liman Tesisleri Ticaret AS,"Ambarli Tesisleri
Angurya Ciftligi Mevkii   Yakuplu - B Cekmece
Ambarli 34900
Turkey",212 875 2800,212 875 2802,,altas@altasliman.com,www.altasliman.com,"40° 57' 54"" N","28° 41' 28"" E",,Seaport,Medium,
TUR,Dilovası,Port of Poliport,Poliport Kimya Sanayi ve Ticaret A.Ş.,"Diliskelesi Mevkii
Dilovası, Gebze / Kocaeli 41455
Turkey",90.262.7548000,90.262.6412649,,fyemeniciler@poliport.com,www.poliport.com,"40° 46' 4"" N","29° 31' 32"" E",,Port Terminal,Medium,
TUR,Eregli,Port of Eregli,Eregli Port Authority,"Karadeniz Eregli
Liman Baskanligi
Eregli 67330
Turkey",90 372 316 1007,90 372 323 1169,,,,"41° 16' 32"" N","31° 24' 26"" E",TRERE,Seaport,Medium,
TUR,Gemlik,Port of Gemlik,Gemlik Port and Warehousing Administration Co. Inc.,"Kocacukur Mevkii
P.K. 101
Gemlik 16600
Turkey",224 524 88 31,224 524 88 30,,gemport@gemport.com.tr,www.gemport.com.tr,"40° 25' 4"" N","29° 7' 0"" E",TRGEM,Seaport,Medium,
TUR,Haydarpasa,Port of Haydarpasa,General Directorate of Turkish Sate Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Haydarpasa
Turkey",0216 337 99 88,0216 345 17 05,,haydarpasaliman@tcdd.gov.tr,www.tcdd.gov.tr,"41° 0' 3"" N","28° 57' 30"" E",TRHAY,Seaport,Medium,
TUR,Izmir,Port of Izmir,General Directorate of Turkish State Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Izmir
Turkey",232 463 16 00,232 463 22 48,,,www.tcdd.gov.tr,"38° 26' 38"" N","27° 9' 22"" E",,Seaport,Medium,
TUR,Mersin,Port of Mersin,General Directorate of Turkish State Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Mersin
Turkey",324 238 25 30,324 238 25 31,,mersinliman@tcdd.gov.tr,www.tcdd.gov.tr,"36° 47' 49"" N","34° 38' 41"" E",TRMER,Seaport,Medium,
TUR,Nemrut Bay,Port of Nemrut Bay,Nemrut Bay Port Authority,"Aliaga Liman Petrolleri Anonim
Baskanligi
Turkey",90 232 616 1993,90 232 616 4106,,,,"38° 47' 38"" N","26° 56' 24"" E",TRNEM,Seaport,Medium,
TUR,Sedef,Port of Sedef,Sedef Gemi Endustrisi A.S.,"Dil Iskeles
Icmeler Mevkii
Gebze - Kocaeli 41455
Turkey",262 641 50 50,262 641 67 30,,,,"40° 46' 3"" N","29° 32' 4"" E",,Port Terminal,Medium,
TKM,Turkmanbashi,Port of Turkmanbashi,,"Turkmanbashi
Turkmenistan",,,,,,"40° 0' 0"" N","53° 1' 39"" E",,Seaport,Medium,
UKR,Ilyichevsk,Port of Ilyichevsk,,"6, Truda Sq.
Ilyichevsk, Odessa region 68001
Ukraine",+ 38 (0482) 304622,+ 38 (0482) 693606,,pm@ilport.com.ua,ilport.com.ua,"46° 19' 59"" N","30° 38' 59"" E",UAILK,Seaport,Medium,
UKR,Kerch,Port of Kerch,,"Ul. Kirov, 28
Kerch, Crimea 98312
Ukraine",,,,kmtp@trport.kerch.crimea.com,www.ukrport.org.ua,"45° 21' 18"" N","36° 29' 13"" E",UAKEH,Seaport,Medium,
UKR,Kherson,Kherson Commerical Seaport,Kherson Port Authority,"4 Prospect Ushakova
Kherson 73000
Ukraine",+ 380 552 223248,+380 552 325 252,,seaport@tlc.kherson.ua,www.ukrport.org.ua,"46° 37' 7"" N","32° 36' 42"" E",UAKHE,Seaport,Medium,
UKR,Mariupol,Port of Mariupol,Mariupol sea commercial port,"99, Admiral Lunin Av.
Mariupol, Donetsk region 87500
Ukraine",53 86 57,,,all@marport.net,www.marport.net,"47° 5' 37"" N","37° 34' 39"" E",,Seaport,Medium,
UKR,Odessa,Port of Odessa,,"1, Customs Sg.
Odessa 65026
Ukraine",+38 (048) 729 35 00,+38 (048) 729 36 27,,,www.port.odessa.ua,"46° 30' 4"" N","30° 44' 21"" E",UAODS,Seaport,Medium,
UKR,Yuzhny,Port of Yuzhny,,"Yuzhny, Odessa Province 65481
Ukraine",+ 380 (48) 7507582,+ 380 (48) 7507888,,webmaster@port.yuzhny.odessa.ua,www.port.yuzhny.odessa.ua,"46° 37' 26"" N","31° 1' 17"" E",,Seaport,Medium,
ARE,Abu Dhabi,Port Zayed,Abu Dhabi Seaport Authority,"P.O.Box 422
Abu Dhabi
United Arab Emirates",+971-2 6730600,+971-2 6730432,,mrktdebt@emirates.net.ae,www.portzayed.gov.ae,"24° 31' 30"" N","54° 22' 34"" E",AEAUH,Seaport,Medium,
ARE,Dubai,Port Rashid,DP World,"PO Box 17000
Dubai
United Arab Emirates",971 4 8811110,971 4 8811331,,sales@dpa.ae,www.dpa.ae,"25° 16' 2"" N","55° 16' 15"" E",AEDXB,Seaport,Medium,
ARE,Jebel Ali,Port of Jebel Ali,DP World,"PO Box 17000
Dubai
United Arab Emirates",971 4 8811110,971 4 8811331,,sales@dpa.ae,www.dpa.ae,"24° 59' 45"" N","55° 3' 34"" E",AEJEA,Seaport,Medium,
ARE,Khalifa,Khalifa Port,Abu Dhabi Ports Company (ADPC),"PO Box 54477
Abu Dhabi
United Arab Emirates",,00971 2 697 5174,,investor.relations@adpc.ae,www.adpc.ae,"24° 46' 22"" N","54° 41' 7"" E",,Seaport,Medium,
ARE,Khor Fakkan,Port of Khor Fakkan,Sharjah Ports Authority,"P.O Box 510
Sharjah
United Arab Emirates",971-6-5281666,971-6-5281425,,shjports@emirates.net.ae,www.sharjahports.gov.ae,"25° 21' 11"" N","56° 21' 53"" E",,Seaport,Medium,
ARE,Sharjah,Port Khalid,Ports of Sharjah,"P.O Box 510
Sharjah
United Arab Emirates",971-6-5281666,971-6-5281425,,shjports@emirates.net.ae,www.sharjahports.gov.ae,"25° 21' 58"" N","55° 22' 42"" E",AESHJ,Seaport,Medium,
ARE,Sharjah,Port of Hamriyah,Sharjah Sea Ports,"P.O Box 510
Sharjah
United Arab Emirates",971-6-5281666,971-6-5281425,,shjports@emirates.net.ae,www.sharjahports.gov.ae,"25° 26' 53"" N","55° 28' 47"" E",AEHAM,Seaport,Medium,
GBR,Grangemouth,Port of Grangemouth,Forth Ports PLC,"Port Office
Grangemouth, Stirlingshire FK3 8UE
United Kingdom",44 1324 668 400,44 1324 665106,,nik.scott-gray@forthports.co.uk,www.forthports.co.uk,"56° 1' 41"" N","3° 42' 11"" W",GBGRG,Seaport,Medium,
GBR,Rochester,Thamesport,Hutchinson Port Holdings,"Grain Road
Isle of Grain
Rochester, Kent ME3 0EP
United Kingdom",44-1634-271 511,44-1634-270 384,,warrellm@thamesport.co.uk,www.thamesport.co.uk,"51° 26' 5"" N","0° 41' 14"" E",GBRCS,Seaport,Medium,
GBR,Teesport,Port of Teesport,PD Ports,"17-27 Queen's Square
Middlesbrough TS2 1AH
United Kingdom",44 1642 877000,44 1642 877056,,Trevor.Meredith@pdports.co.uk,www.pdports.co.uk,"54° 36' 29"" N","1° 9' 40"" W",GBTEE,Seaport,Medium,
GBR,Tilbury,Port of Tilbury,The Port of Tilbury London Ltd.,"Leslie Ford House
Tilbury Freeport
Tilbury, Essex RM18 7EH
United Kingdom",44 1375 852200,44 1375 855106,,perry.glading@potll.com,www.forthports.co.uk,"51° 27' 37"" N","0° 20' 46"" E",GBTIL,Seaport,Medium,
GBR,Aberdeen,Aberdeen Harbour,Aberdeen Harbour Commissioners,"16 Regent Quay
Aberdeen, AB AB11 5SS
United Kingdom",44 1224 597000,44 1224 571507,,info@aberdeen-harbour.co.uk,www.aberdeen-harbour.co.uk,"57° 8' 32"" N","2° 4' 45"" W",GBABD,Seaport,Medium,
GBR,Barry,Port of Barry,Associated British Ports,"Atlantic Way, No. 2 Doc
Barry, South Wales CF63 3US
United Kingdom",0870 609 6699,029 2083 5001,,ccouper@abports.co.uk,www.abports.co.uk/custinfo/ports/barry.htm,"51° 23' 52"" N","3° 15' 41"" W",GBBYG,Seaport,Medium,
GBR,Belfast,Port of Belfast,Belfast Harbour Commissioners,"Harbour Office
Corporation Square
Belfast, Northern Ireland BT1 3AL
United Kingdom",44 28 9055 4422,44 28 9055 4411,,info@belfast-harbour.co.uk,www.belfast-harbour.co.uk,"54° 37' 14"" N","5° 53' 44"" W",GBBEL,Seaport,Medium,
GBR,Birkenhead,Port of Birkenhead,,"Birkenhead
United Kingdom",,,,,,"53° 23' 32"" N","3° 1' 25"" W",GBBRK,Seaport,Medium,
GBR,Burntisland,Port of Burntisland,Forth Ports PLC,"Carron House
Central Dock Road
Grangemouth, Stirlingshire FK3 8TY
United Kingdom",44 1324 668400,,,alan.burns@forthports.co.uk,www.forthports.co.uk,"56° 3' 19"" N","3° 14' 9"" W",GBBTL,Seaport,Medium,
GBR,Cardiff,Port of Cardiff,Associated British Ports,"Queen Alexandra House
Cargo Road
Cardiff, South Wales CF10 4LY
United Kingdom",0870 609 6699,029 2083 5001,,ccouper@abports.co.uk,www.abports.co.uk/custinfo/ports/cardiff.htm,"51° 27' 46"" N","3° 9' 26"" W",GBCDF,Seaport,Medium,
GBR,Cowes,Cowes Harbour,Cowes Harbour Commission,"Harbour Office
Town Quay
Cowes, Isle of Wight PO31 7AS
United Kingdom",01983 293952,01983 299357,,chc@cowes.co.uk,www.cowes.co.uk,"50° 45' 25"" N","1° 17' 30"" W",GBCOW,Seaport,Medium,
GBR,Dundee,Port of Dundee,Forth Ports PLC,"Harbour Chambers
Dock Street
Dundee DD1 3HW
United Kingdom",44 1382 224121,44 1382 200834,,matt.north@forthports.co.uk,www.forthports.co.uk,"56° 27' 46"" N","2° 56' 55"" W",GBDUN,Seaport,Medium,
GBR,Ellesmere Port,Ellesmere Port,Manchester Ship Canal Co,"Runcorn Docs
Percival Lane
Runcorn, Cheshire WA7 4UY
United Kingdom",44 1928 508550,44 1928 567469,,mail@shipcanal.co.uk,www.shipcanal.co.uk,"53° 17' 25"" N","2° 52' 29"" W",GBELL,River Port,Medium,
GBR,Falmouth,Port of Falmouth,Falmouth Harbour Commissioners,"44 Arwenack Street
Falmouth, Cornwall TR11 3JQ
United Kingdom",44 1326 312285,44 1326 211352,,info@falmouthport.co.uk,www.falmouthport.co.uk,"50° 9' 10"" N","5° 3' 20"" W",GBFAL,Seaport,Medium,
GBR,Grangemouth,Port of Grangemouth,Forth Ports PLC,"Port Office
Grangemouth, Stirlingshire FK3 8UE
United Kingdom",44 1324 668 400,44 1324 665106,,nik.scott-gray@forthports.co.uk,www.forthports.co.uk,"56° 1' 41"" N","3° 42' 11"" W",GBGRG,Seaport,Medium,
GBR,Great Yarmouth,Port of Great Yarmouth,Great Yarmouth Port Authority,"20-21 South Quay
Great Yarmouth, Norfolk NR30 2RE
United Kingdom",44 1493 335500,44 1493 852480,,Administrator@gypa.co.uk,www.gypa.co.uk,"52° 35' 26"" N","1° 43' 46"" E",GBGTY,Seaport,Medium,
GBR,Hull,Port of Hull,Associated British Ports,"PO Box 1
Port House, Northern Gateway
Hull HU9 5PQ
United Kingdom",01482 327 171,01482 608 434,,hull@abports.co.uk,www.abports.co.uk/custinfo/ports/hull.htm,"53° 44' 37"" N","0° 17' 10"" W",GBHUL,Harbor,Medium,
GBR,Invergordon,Cromarty Firth,Cromarty Firth Port Authority,"Port Office, Shore Road
Invergordon
Cromarty Firth, Scotland IV18 0HD
United Kingdom",44 01349 852308,44 01349 854172,,cfpa@cfpa.co.uk,www.cfpa.co.uk,"57° 41' 6"" N","4° 10' 19"" W",GBIVG,Seaport,Medium,
GBR,Ipswich,Port of Ipswich,Associated British Ports,"Old Custom House
Key Street
Ipswich IP4 1BY
United Kingdom",01473 231 010,01473 230 914,,amacfarlane@abports.co.uk,www.abports.co.uk/custinfo/ports/ipswich.htm,"52° 2' 22"" N","1° 9' 24"" E",GBIPS,River Port,Medium,
GBR,Lymington,Lymington Harbour,Lymington Harbour Commissioners,"Harbour Office
Bath Road
Lymington, Hampshire SO41 3SE
United Kingdom",44 01590 672014,44 01590 671823,,harbouroffice@lymingtonharbour.co.uk,www.lymingtonharbour.co.uk,"50° 45' 15"" N","1° 31' 39"" W",GBLYM,Seaport,Medium,
